Date,Product Link,Product Name,Brand,Star Rating,Number of Ratings,Original Price,Offer Price,Colour,Capacity,Wattage,Country of Origin,Home Kitchen Rank,Air Fryers Rank,Technical Details,Description
2/20/2023,https://www.amazon.in/Balzano-Digital-Fryer-Circulation-Technology/dp/B08HCBPX3H,"Balzano Digital Air Fryer (Extra Large 5.5 Liter), uses up to 95% Less Fat, 1700W, with Rapid Heat Circulation Technology (Blue) (TXG-DT16B-BLUE)",Balzano,4.5,46,"11,990","5,004.00",Blue,5.5 litres,1700 Watts,China,325235,,"{'Special Feature': 'Programmable', 'Colour': 'Blue', 'Capacity': '5.5 litres', 'Material': 'Abs', 'Recommended Uses For Product': 'Roast, Broil, Steam, Reheat', 'Item Weight': '5.8 Kilograms', 'Brand': 'Balzano', 'Wattage': '1700 Watts', 'Control Method': 'Touch', 'Model Name': 'Balzano Airfryer', 'Has Nonstick Coating': 'Yes', 'Is Dishwasher Safe': 'Yes', 'Manufacturer': 'Balzano Group Limited', 'Country of Origin': 'China', 'Item model number': 'TXG-DT16B-BLUE', 'ASIN': 'B08HCBPX3H'}","['Balzano Air Fryer are newly upgraded series of equipped with more accurate temperature controller, serve more even heating and provide crispier tasty for you!', 'Balzano 5.5L Air Fryer can make same deliciously crunchy taste of fried food, which can reduce 95% oil compared to traditional frying methods.A perfect healthy gift for your lovers', 'EASY TO CLEAN & SUITABLE FOR DISHWASHER: Removable fryer basket use non-stick coating, easy to clean. Suitable for Dishwasher: fry basket & fry pot', ""Touch screen and Knob combine control to make operation easier. Knob's presence can reduce the constant repetition of the press button."", 'Enjoy your favourite fried foods with our easy recipes for every meals. Just contact our customer service if any issues happened. 100% satisfaction!']"
2/20/2023,https://www.amazon.in/Hiki-Ziki-Oil-Free-Vegetable-Operation/dp/B09M74JRNL,"Hiki Ziki Air Fryer Oven, 4.0 L Healthy Oil-Free Air Fryer, Electric Vegetable Air Fryer Easy Operation with Simple Knob Controls for Frying, Roasting, Grilling, Baking, Tray",HIKI ZIKI,4.8,Not Available,"18,200","9,085.00",Black,4 litres,1300 Watts,China,Not Available,Not Available,"{'Special Feature': 'Temperature Control', 'Product Dimensions': '18D x 12W x 10H Centimeters', 'Colour': 'Black', 'Capacity': '4 litres', 'Material': 'Plastic + non stick', 'Recommended Uses For Product': 'Oven', 'Item Weight': '399 Grams', 'Brand': 'Hiki Ziki', 'Wattage': '1300 Watts', 'Model Name': 'Healthy air fryer', 'Has Nonstick Coating': 'No', 'Manufacturer': 'Hiki Ziki', 'Country of Origin': 'China', 'Item model number': '1', 'ASIN': 'B09M74JRNL'}","['♣Intelligent Knob & Easy To Use: Rotate the knob to adjust timer & temp according to your cooking needs. Let the knobs take care of your dishes. This air fryer is not just limited to chips; you can cook-up casseroles, curries, beef , chicken breasts, sausages and even desserts', '♣Quick Release Button: Pressing the release button allows you to detach your basket from the air-fryer for easy cleaning and quick serving purpose', '♣Family Size Basket – This large 4 L capacity air-fryer serves the whole family. It makes your cooking effortless and is suitable for every occasion', '♣Healthy Frying: Crispy Fry uses the rapid air technology to cook healthy-low fat versions of your favourite foods, using little to no oil. 85% Oil less than traditional frying methods ; Power Consumption: 1200W; Power Requirement: 220V ; Specially design cooking pan for better cooking result Frying material steel and 30 minutes timer with end alarm Auto shut off feature', '♣Fast-Heating and Adjustable Temperature Control -- With 1300 w of power, this air fryer heats up in 2-3 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories']"
2/20/2023,https://www.amazon.in/Secura-Chameleon-Paillette-Holographic-SABS07-27/dp/B06XYKVPLS,"Secura 1500W Large Capacity 3.2-Liter, 3.4 QT, Electric Hot Air Fryer & Additional Accessories; Recipes, BBQ Rack & Skewers",Secura,Not Available,"4,059","26,679","18,673.00",Not Available,2 litres,1500 Watts,USA,Not Available,Not Available,"{'Capacity': '2 litres', 'Output Wattage': '1500 Watts', 'Brand': 'Secura', 'Wattage': '1500 Watts', 'Voltage': '110 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'Yes', 'Max Temperature Setting': '400 Degrees Fahrenheit', 'Country of Origin': 'USA', 'Item model number': 'TXG-DS12A', 'ASIN': 'B06XYKVPLS'}",[]
2/20/2023,https://www.amazon.in/Inllex-Air-Fryer-Oven-Healthy/dp/B09MDC3KV5,"Inllex Air Fryer Oven, Oil Free Nonstick Cooker, 4.0 L / 1500W Oven with Touch Control Panel, 6 Cooking Presets for Roast, Reheat, Bake, Auto Shut Off, Nonstick Basket, Chicken 3-5 People Non Stick Timer Kitchen Healthy cooker",Inllex,4.8,Not Available,"18,299","9,100.00",Multicolour,4 litres,1500 Watts,China,Not Available,Not Available,"{'Colour': 'Multicolour', 'Capacity': '4 litres', 'Material': 'Stainless Steel + plastic + non stick', 'Item Weight': '250 Grams', 'Brand': 'Inllex', 'Wattage': '1500 Watts', 'Model Name': 'Healthy Air Fryer Oven', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'Inllex', 'Country of Origin': 'China', 'Item model number': 'Healthy Air Fryer Oven', 'ASIN': 'B09MDC3KV5'}","['► 【Ergonomic Design】The ergonomic beveled operation panel brings a more comfortable operating experience and can be easily operated without bending down. Simple knob controls and preset recipes help you cook meat, fruits and vegetables, desserts and more to perfection. The Tiffany blue or black air fryer will also make your kitchen more unique and attractive.', '► 【Convenient Timer Control】: Small Air Fryer for Your Kitchen Countertop with a Classic Temperature Control (0°C- 400°C) , Make Sure Easy to Programming and Cooking Easily,And timer control to 30 min, Easy to Use 4 L Air Fryer Basket is Enough for a Family of 2 to 4 People. Air Fryers Best Seller Prime Deal of the Day.', '► 【Multi functional Cooking Method】 : This air fryers has a large 4.2QT capacity, can fit a regular size roast chicken and serves a family of at 3-4 people. You can do more than just fry, as this machine also roasts, grills and bakes food like pizza, steak, french fries, drumsticks or bread.', '► 【Oil-Free & Less Fat】This air fryer allows you to fry, bake and grill with virtually no oil, which can reduce your calorie intake by up to 90% while maintaining the crispy texture of your food so you can enjoy your meal without the burden. No more fumes and splashes of hot oil, fully taking care of you and your family. When the frying basket is pulled out, the power will automatically shut off, making it safer to use.', '► Not just chips: 11 presets include French fries,Bread, Chicken, Steak ,Seafood,Shrimp,Bacon,Frozen Foods,Vegetables,Root Vegetables ,Desserts.Just tap a preset,offer yourself a perfect meal']"
2/20/2023,https://www.amazon.in/Mellerware-MWAF-AirCrisp-Technology-01-Digital/dp/B09KLJ6S1R,"INALSA Mellerware Air Fryer Digital 4L MWAF 01- 1400W with Smart AirCrisp Technology| 8-Preset Menu, Touch Control & Digital Display| Variable Temp& Timer Control,(Teal), Medium (MWAF 01-Digital)",Inalsa,4.5,115,"10,395","5,961.00",Teal,4 litres,Not Available,China,91778,39,"{'Special Feature': 'Temperature Control', 'Product Dimensions': '0.28D x 5.08W x 0.33H Meters', 'Colour': 'Teal', 'Capacity': '4 litres', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Broil, Steam, Reheat', 'Item Weight': '4800 Grams', 'Brand': 'Inalsa', 'Manufacturer': 'Tuareg Marketing Private Limited', 'Country of Origin': 'China', 'Item model number': 'MWAF 01-Digital', 'ASIN': 'B09KLJ6S1R'}","['OIL-FREE FRYER: Fryer with Air System Technology that with hot air at high speed and constant temperature fries with little or no oil and achieves much healthier frying, with less than 99% fat and a crispy and tasty result', '8 PRESET PROGRAMS: The 8 preset programs of Air Fry Digital will allow you to cook: frozen potatoes, natural potatoes, all kinds of vegetables, chicken, sausages, meat, fish, cakes and much more!', 'FULLY DIGITAL: Fryer with digital touch screen and very easy to use. Set time between 1 and 60 minutes and the temperature between 40 and 200ºC. It has a buzzer at the end of cooking, cold touch handle and non-slip feet', 'ENOUGH FOR ALL: 4L of capacity that allows to make up to 900 grams of potatoes, equivalent to 5/6 servings. It has 1400W of power that ensures fast and homogeneous cooking']"
2/20/2023,https://www.amazon.in/FEELING-MALL-Air-Fryer-Temperature/dp/B09M3ZCZGP,FEELING MALL Multi functional Automatic 4.0L Air Fryer Deep Fryer Oil-free Baking Adjustable Temperature Control 1300-1500W Fries Whole Chicken 3-5 People Non Stick Timer Kitchen Healthy cooker,FEELING MALL,3.8,Not Available,"17,000","9,100.00",Multicolour,4 litres,1500 Watts,China,Not Available,Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Multicolour', 'Capacity': '4 litres', 'Material': 'Non-Stick', 'Recommended Uses For Product': 'Bake', 'Item Weight': '800 Grams', 'Brand': 'FEELING MALL', 'Wattage': '1500 Watts', 'Control Method': 'Touch', 'Model Name': 'Deep Fryer', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'FEELING MALL', 'Country of Origin': 'China', 'Item model number': 'Air Fryer', 'ASIN': 'B09M3ZCZGP'}","['● Honest capacity figure of 4.0L', '● Mildly fat body type is very friendly', '● 360° hot air baking technology is suitable for most foods', '● Temperature control + timer for multiple cooking styles']"
2/20/2023,https://www.amazon.in/GoWISE-USA-GW22638-Electric-Programmable/dp/B01LX9T6HF,GoWISE USA GW22638 3.7 Qt 1500W 8-In-1 2.0 Electric Air Fryer with Digital Programmable Cooking Settings ( Black ),GoWISE USA,4.3,"14,487","30,429","21,298.00",Black,3.7 Quarts,1400 Watts,USA,1358573,,"{'Special Feature': 'Programmable', 'Colour': 'Black', 'Capacity': '3.7 Quarts', 'Material': 'Plastic', 'Recommended Uses For Product': 'Bake', 'Item Weight': '13 Pounds', 'Brand': 'GoWISE USA', 'Wattage': '1400 Watts', 'Voltage': '120 Volts', 'Control Method': 'Touch', 'Model Name': 'GW22638', 'Is Dishwasher Safe': 'Yes', 'Max Temperature Setting': '400 Degrees Fahrenheit', 'Manufacturer': 'GoWISE USA', 'Country of Origin': 'USA', 'Item model number': 'GW22638', 'ASIN': 'B01LX9T6HF'}","['Wattage: 1500W| Capacity: 3.7 Qt| Color Name: Black', 'Material: Plastic', 'Included Components: Air Fryer, Manual, And Recipe Book| Warranty: 1 Year Limited Warranty', 'Key Benefits: Cooking Timer Up To 30 Minutes', 'Cooking Capabilities: Gives You The Option Of Frying, Grilling, Roasting, Or Baking Your Favourite Foods']"
2/20/2023,https://www.amazon.in/SOLARA-Digital-Kitchen-Indian-cooking/dp/B097R56RWC,SOLARA Xtra Large Digital Air Fryer for Home Kitchen with 8 Pre set modes for Indian cooking | 5.5L basket | Mobile app with 100+ recipe eBook and Videos | Aqua,SOLARA,4.2,"1,376","12,999","6,728.00",Aqua,5.5 litres,Not Available,India,8274,12,"{'Brand': 'SOLARA', 'Capacity': '5.5 litres', 'Colour': 'Aqua', 'Recommended Uses For Product': 'Roast, Broil, Steam, Reheat', 'Special Feature': 'Temperature Control, Programmable', 'Product Dimensions': '27.9W x 26.7H Centimeters', 'Model Name': 'Aqua', 'Item Weight': '2 Kilograms', 'Material': 'Plastic', 'Number of Items': '1', 'Included Components': 'Air Fryer', 'Product Care Instructions': 'Machine Wash', 'Manufacturer': 'SOLARA Home', 'Country of Origin': 'India', 'Item model number': 'Aqua', 'ASIN': 'B097R56RWC'}","['🌭 HEALTHIER FRIED FOOD: Food cooked in a SOLARA Digital Air Fryer contains up to 85% less fat than traditionally fried foods without losing the delicious tastes and crispy textures. Rapid 360° air circulation cooks your food more quickly than ovens and with a minuscule amount of oil compared to deep-fried foods.', '🍟 SLEEK AND MODERN LOOK - 5.5 Liters with advanced touch screen menu. Take the guesswork out of cooking with the built-in touch screen menu featuring 6 cooking presets: Fries/Chips, Paneer, Chicken, Steak, Shrimp, Cake, Fish, and Pizza. Equipped with a wide temperature range from 180Fahrenheit to 400Fahrenheit in 10 degree increments and a cooking timer up to 30 minutes', '🍰 FREE RECIPE eBOOK and VIDEOS - Recipes in తెలుగు हिन्दी மிழ் ಕನ್ನಡ മലയാളം We made a 100 page eBook and VIDEOS focused on Indian delicacies with emphasis on local cuisines. All these recipes are tried and tested in our Kitchen. We want to show how Indian delicacies can be made oil free, healthier with our Digital Air Fryer.', 'Comes with non-stick pan and detachable basket equipped with a cool touch handle and button guard to prevent accidental detachment. Shake and flip contents in the middle of your cooking program with the detachable frying basket', '🧁 DISHWASHER SAFE BASKET - The removable cooking basket features a safe non-stick coating that is easy to clean and maintain. Unlike most air fryers, this basket can be detached from the grab handle and is dishwasher safe making clean up an afterthought.']"
2/20/2023,https://www.amazon.in/Geek-Acis-Functions-Oil-Dispenser/dp/B09PDBL2NB,"Geek Airocook Aura 5L Digital Air fryer for home | 4 in 1 Appliance with 8 Preset Menu - Air fry, Grill, Toast, Roast & Bake | Soft Touch panel | Low fat, Oil Free Cooking | Recipe book, 1500W, Black",Geek,4.2,141,"8,599","4,999.00",Black,5 litres,1500,China,13864,18,"{'Special Feature': 'Time & Temperature Adjustments, Digital Display, Preset Menus', 'Product Dimensions': '33D x 26W x 32H Centimeters', 'Colour': 'Black', 'Capacity': '5 litres', 'Material': 'Plastic Body with Metal Components', 'Recommended Uses For Product': 'Roast, Broil, Steam, Reheat', 'Output Wattage': '1500 Watts', 'Brand': 'Geek', 'Wattage': '1500.00', 'Voltage': '220 Volts', 'Control Method': 'Touch', 'Model Name': 'AiroCook Aura', 'Has Nonstick Coating': 'Yes', 'Is Dishwasher Safe': 'No', 'Manufacturer': 'HomeEasy Industrial Co. Ltd.', 'Country of Origin': 'China', 'Item model number': 'Aura', 'ASIN': 'B09PDBL2NB'}","['NEW-AGE AIR FRYER: Geek AiroCook Aura 5L Digital air fryer, built with the latest technology and modern design allows you to cook your favourite recipe at home with 85% less fat & 85% less Oil than traditional deep oil-fried foods.', '4-IN-1 APPLIANCES – AiroCook Aura AirFryer does Air fry, Grill, Toast, Roast and Bake which replaces appliances like griller, toaster & sandwich maker.', '8 PRE-SET MENU: 8 Preset cooking menu that lets you cook all kinds of veggies, fries, chicken, desserts, pizza, fish, and prawns and much more in a soft feather touch Digital Panel.', '360° HOT AIR CRISP TECHNOLOGY: The 360° Hot Air Crisp Technology locks the Crunchiness, Fluffiness & Crispiness of your food by evenly cooking.', 'EASE OF USE : The powerful 1500W Smart air fryer lets you cook your food evenly and swiftly. Explore wide array of recipes by setting your time upto 60 minutes and temperate from 80°c to 200°c. Extra-long 1.8 m cord length for easy placement in your kitchen. Built with a large 5L square basket that can suffice a 4 member family.', 'EASY CLEANING: No Stress or Mess! The detachable air frying basket is featured with a friendly non-stick coating which is easy to wipe and clean with a soft damp cloth', 'GLOBAL RECIPES: Download Geek Recipe App that contains exclusive Recipes with Videos covering Fillets, Butternut Squash, Tacos, Bacon & Scotch Eggs etc.']"
2/20/2023,https://www.amazon.in/GOLKIPAR-Electric-Controls-Roasting-Grilling/dp/B09MTV868D,"GOLKIPAR Air Fryer Oven Healthy cooker 4.0 L Oven ,Air Fryer 4 Liter Electric Hot Oven Cooker Air Fryer Machine with Simple Knob Controls for Frying, Roasting, Grilling, Baking, Tray, Black",GOLKIPAR,4.3,Not Available,"18,000","9,100.00",Black,4 litres,1100,China,Not Available,Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Capacity': '4 litres', 'Material': 'Stainless Steel, Plastic', 'Recommended Uses For Product': 'Bake', 'Item Weight': '450 Grams', 'Brand': 'GOLKIPAR', 'Wattage': '1100.00', 'Model Name': 'Healthy Airfryer', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'HUEX', 'Country of Origin': 'China', 'Item model number': 'G-02', 'ASIN': 'B09MTV868D'}","['the Air Fryer Oven Uses Up to 85% Less Oil than Traditional Deep Frying Methods, Helps to Reduce Calories but Maintain the Same Delicious Flavor and Crispy Taste, Especially Good for People Who Focus on a Healthy Life and Keep Slim Giving a Healthy Lifestyle.', 'Fast-Heating and Adjustable Temperature Control -- With 1300 w of power, this air fryer heats up in 2-3 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories', 'Pressing the release button allows you to detach your basket from the air-fryer for easy cleaning and quick serving purpose.', 'Wide Temperature Ranges from 175 to 400°F and Time Range from 1 to 30 Min Allow to Set Desired Temperature and Time Combination for Favorite Recipes. It’s Easy to Use, Perfect for Beginners, with No Hassle and No Mess.', 'Family Size Basket – This large 4 L capacity air-fryer serves the whole family. It makes your cooking effortless and is suitable for every occasion.']"
