Date,Product Link,Product Name,Brand,Star Rating,Number of Ratings,Original Price,Offer Price,Best Sellers Rank,Technical Details,Description
2/19/2023,https://www.amazon.in/Pigeon-Healthifry-Circulation-Technology-Non-Stick/dp/B0B8XNPQPN/ref=sxbs_aspa_sqa_mod_primary_new?content-id=amzn1.sym.2ebf6aef-07da-440f-8e9d-3a959a5bfb5c%3Aamzn1.sym.2ebf6aef-07da-440f-8e9d-3a959a5bfb5c&crid=3EWKFR0AZLVMY&cv_ct_cx=air+fryer&keywords=air+fryer&pd_rd_i=B0B8XNPQPN&pd_rd_r=d2f27b8a-2478-4ef9-ab49-ec04be3d9d50&pd_rd_w=Y9Ae1&pd_rd_wg=QxBHV&pf_rd_p=2ebf6aef-07da-440f-8e9d-3a959a5bfb5c&pf_rd_r=K4GQZW4H3HW4ZQ5XH22B&qid=1676790018&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=air+fryer%2Caps%2C3150&sr=1-1-93291ede-2a7a-4e75-a6c2-b89c29736263,"        Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green       ",Pigeon,4,408,"7,995","3,543.00",  #63 in Home & Kitchen (See Top 100 in Home & Kitchen)   #1 in Air Fryers   ,"{'Special Feature': 'Digital', 'Product Dimensions': '30D x 22.9W x 29H Centimeters', 'Colour': 'Green', 'Capacity': '4.2 litres', 'Material': 'Stainless Steel, Plastic, Aluminium', 'Recommended Uses For Product': 'Frying without oil, Defrost, Roasting, Grilling, Baking', 'Output Wattage': '1200 Watts', 'Item Weight': '3.5 Kilograms', 'Brand': 'Pigeon', 'Wattage': '1200 Watts', 'Voltage': '220', 'Control Method': 'Touch', 'Model Name': 'Pigeon Healthifry Digital Air Fryer -4.2L', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '80 Degrees', 'Is Dishwasher Safe': 'No', 'Max Temperature Setting': '200 Degrees Celsius', 'Manufacturer': 'Republic of China', 'Country of Origin': 'India', 'Item model number': '15045', 'ASIN': 'B0B8XNPQPN'}","['Only Air Fryer with Appointment Function used to make fried foods such as meat, pastries, and potato chips.', 'AIR FRYER CAPACITY: 4.2 litre capacity is enough to enjoy your favorite French fries, samosas, and nuggets without having to worry', 'HEALTHIER FRIED FOOD: Pigeon Healthifry Digital Air Fryer is a tool that is used to cook food with 85% less oil which means with only one spoon of oil, you can cook your favorite food items. 360° HIGH SPEED AIR CIRCULARION TECHNOLOGY: Air fryers work by circulating hot air around a food item to create the same crispiness as traditional fried foods.', 'POWERFUL 1200 Watts: It heats up very quickly, cook food evenly and swiftly due to the combined presence of a concentrated heat source and the size and placement of the fan.', 'NON-STICK FOOD BASKET: 4.2 L Food Basket is Non-Stick that will allow food to be brown without sticking to the pan.']"
2/19/2023,https://www.amazon.in/KENSTAR-Frying-Basket-Pre-Sets-Technology/dp/B09HBN9LHQ/ref=sr_1_52?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790057&sprefix=air+fryer%2Caps%2C3150&sr=8-52,"        KENSTAR Air Fryer Aster Digi 1500 Watt Frying Basket, 7 Pre-Sets Rapido Crisp Technology with Recipe Book (Black, 4.5L)       ",KENSTAR,4.1,59,"10,290","5,990.00","  #178,756 in Home & Kitchen (See Top 100 in Home & Kitchen)   #49 in Air Fryers   ","{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Material': 'ABS Plastic', 'Recommended Uses For Product': 'Bake', 'Item Weight': '4.9 Kilograms', 'Brand': 'KENSTAR', 'Wattage': '1500 Watts', 'Voltage': '230 Volts (AC)', 'Model Name': 'ASTER DIGI', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'KENSTAR', 'Country of Origin': 'India', 'Item model number': 'ASTER DIGI', 'Product Dimensions': '29 x 36.1 x 34.7 cm; 4.9 Kilograms', 'ASIN': 'B09HBN9LHQ'}","['Technical Specifications:- Power- 1500 Watt, Voltages: , | 4.5 Liter Frying Basket | Warranty: 1 Year warranty on product', 'Features: Digital Control | 7 Pre-sets | Non-stick Coating Food Basket | Fry, Bake & Grill', 'With 7 preset functions and a digital control, Aster Digi is an oxyfryer that lets you enjoy tasty fried food while staying true to your healthy commitments.', 'The healthiest way to fry, bake and grill with Rapido Crisp Technology for perfect results, KENSTAR unique Rapido Crisp Technology lets you fry with air to make food that is crispy on the outside and tender on the inside.', 'Fulfill Instant Cravings, with 1500w of power, this air fryer heats up in 2-3 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories. | Little or no oil is needed to ensure perfect texture and delicious results']"
2/19/2023,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_3?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790018&sprefix=air+fryer%2Caps%2C3150&sr=8-3,"        PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large       ",PHILIPS,4.3,"3,126","12,595","9,399.00",  #493 in Home & Kitchen (See Top 100 in Home & Kitchen)   #3 in Air Fryers   ,"{'Special Feature': 'Temperature Control', 'Product Dimensions': '35.5D x 35.5W x 33.8H Centimeters', 'Colour': 'Black', 'Capacity': '4.1 litres', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Bake, Reheat', 'Output Wattage': '1400 Watts', 'Item Weight': '5518 Grams', 'Brand': 'PHILIPS', 'Wattage': '1400 Watts', 'Control Method': 'Touch', 'Model Name': 'HD9252/90', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '60 Degrees Celsius', 'Is Dishwasher Safe': 'Yes', 'Manufacturer': 'Philips', 'Country of Origin': 'China', 'Item model number': 'HD9252/90', 'ASIN': 'B097RJ867P'}","['PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, Air Fry, Roast, Bake, Grill, Reheat 7 Pre-set Menu, 1400W, with dishwasher safe 4.1 Liter basket, Patented Rapid Air Technology, Starfish design, 360 °even frying, Black', 'Philips is India’s No.1 Airfryer brand (Source: Euromonitor International Limited; Consumer Appliances 2021ED)', 'GUILT-FREE FOOD WITH 90% LESS OIL: With PATENTED RAPID AIR TECHNOLOGY Philips Air Fryer delivers all the crunch and tenderness of deep-frying with 90% less oil.', 'TECHNOLOGY: Patented Rapid Air technology with unique starfish design pan ensures evenly fried results without flipping the food', 'ONE-TOUCH DIGITAL PANEL: The Digital Touch Panel consists of 7 preset cooking functions and Keep Warm Function. Try new recipes at the touch of a button with preset cooking time and temperature settings.', 'NUTRIU APP: Get 200+ Indian and global recipes and some from celebrity Chef Ranveer Brar by downloading free NutriU App (IOS & Android).', 'RECIPES MADE EASY: Make paneer or chicken tikka, pizza, grilled vegetables, Samosas, Kabab/Cutlet, Chicken Nuggets, Cakes/muffins and much more at touch of a button.']"
2/19/2023,https://www.amazon.in/Qunan-Multifunctional-Household-Firepower-Electric/dp/B0BFW7WNL5/ref=sr_1_135?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790090&sprefix=air+fryer%2Caps%2C3150&sr=8-135,        Qunan Air Fryer 5.5L Multifunctional ligence Household Large 1300W Big Firepower Timing Touch S n L Electric Air Fryer       ,Qunan,4.8,Not Available,Not Available,"11,999.00",Not Available,"{'Brand': 'Qunan', 'Manufacturer': 'Qunan', 'Package Dimensions': '38.4 x 32 x 32 cm; 4.64 Kilograms', 'Item part number': 'WYXH45114EUUS2IN', 'Material': 'Abs', 'Item Weight': '4 kg 640 g'}","['is air fryer comes wi a detachable oil filter pan and a non-sti coated frying basket, wi a non-slip and non-hot handle for cooking in ace.', '5.5L large domestic fryer wi 1300W er power and hot air circulation. By circulating hot air, e material will form a crisp outer layer and retain moisture.', 'An air fryer is a great way to cook food wi out using oil, making it easy to enjoy fried food wi out taxing e body，and efficient ermal conductivi , uniform heating.', 'When e food is removed from e fryer, e breakpoint protection is au atically activated and e heating is stop d to ensure at e user can use e product safely.', 'is air fryer allows you to cook your food at home in a simple and qui way, providing you wi a heal y, high-tech, efficient lifes le!']"
2/19/2023,https://www.amazon.in/Max-circulation-technology-beautiful-absolutely/dp/B08MYP6SFK/ref=sr_1_49?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790052&sprefix=air+fryer%2Caps%2C3150&sr=8-49,        VARADA Max Air fryer 6.5 liter large capacity with 3D rapid hot air circulation technology with beautiful touch panel display 1800 watt power (Black)       ,Varada,3.8,728,"8,999","5,699.00","  #21,823 in Home & Kitchen (See Top 100 in Home & Kitchen)   #31 in Deep Fat Fryers   ","{'Special Feature': 'Programmable', 'Product Dimensions': '33D x 33W x 39H Centimeters', 'Colour': 'Black', 'Capacity': '6.5 litres', 'Material': 'BPA Free food grade Plastic,Iron,Aluminium', 'Recommended Uses For Product': 'Roast, Bake', 'Output Wattage': '1800 Watts', 'Item Weight': '5.5 Kilograms', 'Brand': 'Varada', 'Wattage': '1800 Watts', 'Voltage': '250 Volts', 'Control Method': 'Touch', 'Model Name': 'VARADA MAX', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '80 Degrees Celsius', 'Is Dishwasher Safe': 'Yes', 'Max Temperature Setting': '200 Degrees Celsius', 'Manufacturer': 'PRIVIYAN LLP E128 LS GF FB LS MOHAMMADPUR DELHI-110066', 'Country of Origin': 'China', 'Item model number': 'Varada Max', 'ASIN': 'B08MYP6SFK'}","['Family Size Capacity 6.5L capacity is very suitable for families of 2-6 people or singles. The temperature range of this air fryer ranges from 80°C to 200°C. The 1800W high power and highly sealed space provide you with fast heating, which is very suitable for air frying, baking and grilling.', ""Fry Tasty Meals with Less or No Oil: With VARADA's 360 degrees rapid air frying technology, you can enjoy splatter-free cooking with up to 85% less fat or oil"", ""Multi-functional All-In-One Healthy Fryer: That fries, roast, grill and can also bake your favorite meals; With a bonus exclusive VARADA'S recipe cookbook you'll never run out of ideas to cook for yourself or your family"", ""Bigger Cooking Capacity, Hassle-Free Cooking: Which means you can prepare healthier less fat/ less grease food for 2-6 persons; With Varada's easy cooking procedure and 8 cooking presets, you can do more while waiting for your food to be cooked"", 'Easy To Use and Safe: With auto shut off and overheat protection to protect you from the most common cooking/electronic issues; It comes with an LCD display and soft buttons which is easy to operate; Furthermore, it is easy to clean and comes with dishwasher safe accessories', ""【Note】We provide pickup and drop facility for product under warranty ...Please keep original box packaging for pickup and drop Service so that product won't get damaged in transportation.""]"
2/19/2023,https://www.amazon.in/Inalsa-Fryer-Inox-1200W-Heating-Indicator/dp/B091VNN9DX/ref=sr_1_41?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790052&sprefix=air+fryer%2Caps%2C3150&sr=8-41,"        INALSA Air Fryer 2.5 L Inox-1200W with Power & Heating Light Indicator And 30min Timer with Bell Ring|Free Recipe book, 2 Year Warranty(Black)       ",Inalsa,4.2,49,"6,995","4,168.00","  #225,161 in Home & Kitchen (See Top 100 in Home & Kitchen)   #57 in Air Fryers   ","{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Capacity': '2.5 litres', 'Material': 'Aluminium', 'Recommended Uses For Product': 'Roast, Broil, Steam, Reheat', 'Item Weight': '3500 Grams', 'Brand': 'Inalsa', 'Wattage': '1200 Watts', 'Voltage': '220 Volts', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'Tuareg Marketing Pvt. Ltd. Khasra No- 1189, Bhalswa, New Delhi-110033, India. Contact- 9773982065', 'Country of Origin': 'China', 'Imported By': 'Tuareg Marketing Pvt. Ltd. Khasra No- 1189, Bhalswa, New Delhi-110033, Delhi, India. Contact No. 9773982065, E-mail: customercare@inalsa.co.in ; Website: inalsaapliances.com', 'Item model number': 'Inalsa', 'ASIN': 'B091VNN9DX'}","['Healthy Frying: Inox Air Fryer uses the rapid air technology to cook healthy-low fat versions of your favorite foods, using little to no oil. 99% Oil less than traditional frying methods ; Power Consumption: 1200W; Power Requirement: 220V ; Specially design cooking pan for better cooking result Frying material steel and 3 minutes timer with Bell Ring.', 'Fast-Heating and Adjustable Temperature Control -- With 1200 W of power, this air fryer heats up in 2-3 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories', 'Intelligent Knob & Easy To Use: Rotate the knob to adjust timer & temp according to your cooking needs. Let the knobs take care of your dishes. This air fryer is not just limited to chips; you can cook-up casseroles, curries, beef , chicken breasts, sausages and even desserts', 'Family Size Basket – This large 2.5 L capacity air-fryer serves the whole family. It makes your cooking effortless and is suitable for every occasion', 'Dishwaher Safe & Easy To Clean- Non-stick coated fry basket is detachable and very easy', '2 YEAR WARRANTY by the manufacturer from the date of purchase']"
2/19/2023,https://www.amazon.in/FEELING-MALL-Air-Fryer-Temperature/dp/B09M3ZCZGP/ref=sr_1_142?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790090&sprefix=air+fryer%2Caps%2C3150&sr=8-142,        FEELING MALL Multi functional Automatic 4.0L Air Fryer Deep Fryer Oil-free Baking Adjustable Temperature Control 1300-1500W Fries Whole Chicken 3-5 People Non Stick Timer Kitchen Healthy cooker       ,FEELING MALL,3.8,Not Available,"17,000","9,100.00",Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Multicolour', 'Capacity': '4 litres', 'Material': 'Non-Stick', 'Recommended Uses For Product': 'Bake', 'Item Weight': '800 Grams', 'Brand': 'FEELING MALL', 'Wattage': '1500 Watts', 'Control Method': 'Touch', 'Model Name': 'Deep Fryer', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'FEELING MALL', 'Country of Origin': 'China', 'Item model number': 'Air Fryer', 'ASIN': 'B09M3ZCZGP'}","['● Honest capacity figure of 4.0L', '● Mildly fat body type is very friendly', '● 360° hot air baking technology is suitable for most foods', '● Temperature control + timer for multiple cooking styles']"
2/19/2023,https://www.amazon.in/Glen-SA-3041-1230-Watt-Digital-Fryer/dp/B00NZNGB2A/ref=sr_1_86?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790076&sprefix=air+fryer%2Caps%2C3150&sr=8-86,        Glen SA-3041 1230-Watt Digital Air Fryer (Black)       ,Glen,4.2,1,"10,000","6,600.00","  #2,234,512 in Home & Kitchen (See Top 100 in Home & Kitchen)   #111 in Air Fryers   ","{'Special Feature': 'Manual', 'Colour': 'Black', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Bake', 'Item Weight': '7000 Grams', 'Brand': 'Glen', 'Wattage': '1230 Watts', 'Manufacturer': 'Glen Appliances', 'Country of Origin': 'India', 'Item model number': 'SA-3041', 'ASIN': 'B00NZNGB2A'}","['Fry, grill, roast and even bake conveniently using little or no oil', 'Large cooking capacity (upto 800 grams), adjustable time and temperature control for perfect results', '60 min timer, 6 temperature settings and food separator to fry different dishes at the same time', 'Integrated air filter keeps the kitchen fresh, LCD display, easy to clean, removable basket and auto cut off on removal of basket', 'Warranty: 1 year on product and 2 years extended warranty', 'Power: 1230 watts', 'Includes: Air fryer']"
2/19/2023,https://www.amazon.in/Dash-DCB001AF-Healthier-Delicious-Desserts/dp/B07G9ZRBRB/ref=sr_1_150?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790093&sprefix=air+fryer%2Caps%2C3150&sr=8-150,"        Dash DCB001AF Air Fryer Recipe Book for Healthier + Delicious Meals, Snacks & Desserts, Over 70+ Easy to Follow Guides, Cookbook       ",Dash,3.8,"4,669","8,999","4,885.00","  #1,399,749 in Home & Kitchen (See Top 100 in Home & Kitchen)   #2,031 in Kitchen   #2,503 in Juicer Mixer Grinders   ","{'Special Feature': 'Manual', 'Colour': 'Cookbook', 'Material': 'Paper', 'Brand': 'Dash', 'Control Method': 'Touch', 'Model Name': 'Dash Air Fryer Recipe Book', 'Manufacturer': 'Dash', 'Country of Origin': 'USA', 'Item model number': 'DCB001AF', 'ASIN': 'B07G9ZRBRB'}","['75 RECIPES: Delicious healthy appetizers, meals, and desserts are just a page flip away with our full color, easy to follow cookbook and recipe guide', 'HEALTHIER FRIED FOOD: Dash Air Fryers use AirCrisp technology (instead of oil) to help reduce added fat by 70-80%, without sacrificing the flavor of your fried food', 'VERSATILE: There is a recipe for everyone - tacos, burgers, fries, donuts, cheesecakes, fries, wings and more!', 'PERFECT GIFT: The Dash Air Fryer companion recipe book is the perfect stocking stuffer or add-on gift for Christmas, birthdays, holidays, or any special occasion', 'DASH AIR FRYER COMPANION: Use in conjunction with any of the air fryers by Dash: compact, compact digital or deluxe. Available in a variety of colors to match any kitchen décor']"
2/19/2023,https://www.amazon.in/KYKHT-Electric-Frying-Healthy-Cooker/dp/B0BMGB7QCX/ref=sr_1_188?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790101&sprefix=air+fryer%2Caps%2C3150&sr=8-188,        KYKHT Electric Air Fryer Deep Fat Free Frying Healthy No Oil Cooker EU Plug Black       ,Not Available,3.8,Not Available,"28,215","18,810.00",Not Available,"{'Manufacturer': 'KYKHT', 'Country of Origin': 'Hong Kong', 'Item model number': 'KYKHT87397857', 'ASIN': 'B0BMGB7QCX'}","['Powerful Air Frying Technology With Rapid Hot Air Circulation System Gives Your Food A Crispy Fried Finish', 'Opens 6 Different Types Of Seals And Lids: Bags, Safety Seals, Pull Tabs, Bottle Caps, Bottle Tops, Jar Lids', 'Color: Black, Material: Plastic, Size: 32.5x27.4x31.4cm/12.80x10.79x12.36inch', 'Package Includes:1 piece Electric Air Fryer', 'Kindaly refer the product description before buying the product.']"
2/19/2023,https://www.amazon.in/Multifunctional-Oil-Free-Temperature-Resistant-Electric/dp/B0BGNT9X9Z/ref=sr_1_175?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790098&sprefix=air+fryer%2Caps%2C3150&sr=8-175,        Air Fryer lect Digital Screen Contact Control Air Fryer Multifunctional Oil-Free Healthy Air Fryer ligent Timing Temperature Resistant Air Fryer Electric 4.5L Air Fryer       ,AIXING,4.8,Not Available,Not Available,"8,999.00",Not Available,"{'Brand': 'AIXING', 'Manufacturer': 'AIXING', 'Package Dimensions': '34.5 x 30.5 x 30.5 cm', 'Item part number': 'INAIXINGH43131EUREK', 'Power Source': 'Corded Electric', 'Material': 'Plastic'}","['[Healthy]This air fryer does not need oil when cooking and is more suitable for modern and healthy living concepts. Less oil and no fat. No frying is healthier. Smart cooking, no oily fume. You can easily cook food at home.', '[Multifunction]This air fryer can not only preheat, keep warm, and keep the food in the best state but also can intelligently time it, allowing you to cook more easily. At the same time, there are 6 gourmet cooking modes, covering snacks, meat, seafood, cakes, etc., allowing you to easily enjoy a variety of delicious dishes.', '[Safe]This air fryer is detachable, and the pull-out basket is very convenient to take. There is also a power-off memory function. When you need to pull out the frying basket to check the food status and remove the pan, it will automatically disconnect the power supply, making it safer to use.', '[Big Screen]This air fryer is equipped with a large display screen. The screen display is clear, there is a sensing device, and can be operated through the screen. The screen is sensitive, you can easily switch the fryer function, and the operation is very convenient.', '[Fast]This air fryer has a surroung three-dimensional air groove, multiple heat dissipation systems, and the hot air circulates at a uniform speed. The energy gathering effect is er, the baking time is reduced, and the cooking time is shorter.']"
